DateTime,price
17-Oct-2012 12:26:24,43.53
17-Oct-2012 13:26:24,42
17-Oct-2012 14:26:24,38.8
17-Oct-2012 15:26:24,36.1
17-Oct-2012 16:26:24,36.1
17-Oct-2012 17:26:24,37.68
17-Oct-2012 18:26:24,43.5
17-Oct-2012 19:26:24,46.75
17-Oct-2012 20:26:24,50.46
17-Oct-2012 21:26:24,48.45
17-Oct-2012 22:26:24,46.78
17-Oct-2012 23:26:24,42.68
18-Oct-2012 00:26:24,42.39
18-Oct-2012 01:26:24,42.3
18-Oct-2012 02:26:24,40.4
18-Oct-2012 03:26:24,40.4
18-Oct-2012 04:26:24,40.4
18-Oct-2012 05:26:24,39.99
18-Oct-2012 06:26:24,39.65
18-Oct-2012 07:26:24,39.35
18-Oct-2012 08:26:24,39.36
18-Oct-2012 09:26:24,38.99
18-Oct-2012 10:26:24,40.28
18-Oct-2012 11:26:24,40
18-Oct-2012 12:26:24,38.55
18-Oct-2012 13:26:24,39.68
18-Oct-2012 14:26:24,36.1
18-Oct-2012 15:26:24,32.69
18-Oct-2012 16:26:24,31.5
18-Oct-2012 17:26:24,32.5
18-Oct-2012 18:26:24,39.05
18-Oct-2012 19:26:24,46.56
18-Oct-2012 20:26:24,49.58
18-Oct-2012 21:26:24,49.6
18-Oct-2012 22:26:24,45.65
18-Oct-2012 23:26:24,43.17
19-Oct-2012 00:26:24,40.4
19-Oct-2012 01:26:24,37.78
19-Oct-2012 02:26:24,34.73
19-Oct-2012 03:26:24,34.02
19-Oct-2012 04:26:24,33.58
19-Oct-2012 05:26:24,33.64
19-Oct-2012 06:26:24,35.01
19-Oct-2012 07:26:24,42.7
19-Oct-2012 08:26:24,45.93
19-Oct-2012 09:26:24,47.55
19-Oct-2012 10:26:24,48.2
19-Oct-2012 11:26:24,46.02
19-Oct-2012 12:26:24,40.3
19-Oct-2012 13:26:24,30.49
19-Oct-2012 14:26:24,29.4
19-Oct-2012 15:26:24,25.09
19-Oct-2012 16:26:24,21.64
19-Oct-2012 17:26:24,24.7
19-Oct-2012 18:26:24,26.6
19-Oct-2012 19:26:24,29.6
19-Oct-2012 20:26:24,40.99
19-Oct-2012 21:26:24,43.33
19-Oct-2012 22:26:24,38.17
19-Oct-2012 23:26:24,36.19
20-Oct-2012 00:26:24,31.4
20-Oct-2012 01:26:24,32.02
20-Oct-2012 02:26:24,29.04
20-Oct-2012 03:26:24,26.97
20-Oct-2012 04:26:24,24.8
20-Oct-2012 05:26:24,26.4
20-Oct-2012 06:26:24,29.31
20-Oct-2012 07:26:24,31.28
20-Oct-2012 08:26:24,42
20-Oct-2012 09:26:24,45
20-Oct-2012 10:26:24,45.67
20-Oct-2012 11:26:24,44.7
20-Oct-2012 12:26:24,44.68
20-Oct-2012 13:26:24,44.5
20-Oct-2012 14:26:24,42.39
20-Oct-2012 15:26:24,36.21
20-Oct-2012 16:26:24,33.5
20-Oct-2012 17:26:24,35
20-Oct-2012 18:26:24,34.62
20-Oct-2012 19:26:24,35.47
20-Oct-2012 20:26:24,39.5
20-Oct-2012 21:26:24,44.83
20-Oct-2012 22:26:24,40.51
20-Oct-2012 23:26:24,29.8
21-Oct-2012 00:26:24,26.6
21-Oct-2012 01:26:24,28.9
21-Oct-2012 02:26:24,25.13
21-Oct-2012 03:26:24,23.3
21-Oct-2012 04:26:24,22.2
21-Oct-2012 05:26:24,23.5
21-Oct-2012 06:26:24,26.6
21-Oct-2012 07:26:24,29.5
21-Oct-2012 08:26:24,41.05
21-Oct-2012 09:26:24,44.83
21-Oct-2012 10:26:24,45.08
21-Oct-2012 11:26:24,44.05
21-Oct-2012 12:26:24,41.97
21-Oct-2012 13:26:24,36.01
21-Oct-2012 14:26:24,32.45
21-Oct-2012 15:26:24,30.13
21-Oct-2012 16:26:24,30.46
21-Oct-2012 17:26:24,33.55
21-Oct-2012 18:26:24,39.2
21-Oct-2012 19:26:24,45.59
21-Oct-2012 20:26:24,49.77
21-Oct-2012 21:26:24,49.32
21-Oct-2012 22:26:24,46.9
21-Oct-2012 23:26:24,45.55
22-Oct-2012 00:26:24,42.88
22-Oct-2012 01:26:24,39.55
22-Oct-2012 02:26:24,35
22-Oct-2012 03:26:24,33.07
22-Oct-2012 04:26:24,32.68
22-Oct-2012 05:26:24,32.68
22-Oct-2012 06:26:24,33.08
22-Oct-2012 07:26:24,40.11
22-Oct-2012 08:26:24,47.13
22-Oct-2012 09:26:24,49.53
22-Oct-2012 10:26:24,52.49
22-Oct-2012 11:26:24,52.43
22-Oct-2012 12:26:24,50.44
22-Oct-2012 13:26:24,49.08
22-Oct-2012 14:26:24,47.5
22-Oct-2012 15:26:24,46.58
22-Oct-2012 16:26:24,45.95
22-Oct-2012 17:26:24,46.11
22-Oct-2012 18:26:24,48.49
22-Oct-2012 19:26:24,50.68
22-Oct-2012 20:26:24,56.63
22-Oct-2012 21:26:24,53.56
22-Oct-2012 22:26:24,49.04
22-Oct-2012 23:26:24,47.2
23-Oct-2012 00:26:24,46.3
23-Oct-2012 01:26:24,41.63
23-Oct-2012 02:26:24,39.97
23-Oct-2012 03:26:24,35
23-Oct-2012 04:26:24,34.35
23-Oct-2012 05:26:24,34.36
23-Oct-2012 06:26:24,37.23
23-Oct-2012 07:26:24,44.86
23-Oct-2012 08:26:24,51.59
23-Oct-2012 09:26:24,54.01
23-Oct-2012 10:26:24,54.05
23-Oct-2012 11:26:24,51.59
23-Oct-2012 12:26:24,49.02
23-Oct-2012 13:26:24,47.52
23-Oct-2012 14:26:24,46.32
23-Oct-2012 15:26:24,45.05
23-Oct-2012 16:26:24,43.33
23-Oct-2012 17:26:24,43.05
23-Oct-2012 18:26:24,45.79
23-Oct-2012 19:26:24,48.94
23-Oct-2012 20:26:24,53.16
23-Oct-2012 21:26:24,51
23-Oct-2012 22:26:24,46.94
23-Oct-2012 23:26:24,45.05
24-Oct-2012 00:26:24,40.75
24-Oct-2012 01:26:24,39.05
24-Oct-2012 02:26:24,39.55
24-Oct-2012 03:26:24,34.07
24-Oct-2012 04:26:24,30.3
24-Oct-2012 05:26:24,29.9
24-Oct-2012 06:26:24,28.49
24-Oct-2012 07:26:24,29.9
24-Oct-2012 08:26:24,31.08
24-Oct-2012 09:26:24,36.58
24-Oct-2012 10:26:24,41.33
24-Oct-2012 11:26:24,40.55
24-Oct-2012 12:26:24,36.2
24-Oct-2012 13:26:24,33.75
24-Oct-2012 14:26:24,27.88
24-Oct-2012 15:26:24,26.88
24-Oct-2012 16:26:24,24.02
24-Oct-2012 17:26:24,25.61
24-Oct-2012 18:26:24,28.1
24-Oct-2012 19:26:24,30.5
24-Oct-2012 20:26:24,41.17
24-Oct-2012 21:26:24,37
24-Oct-2012 22:26:24,30.3
24-Oct-2012 23:26:24,27.88
25-Oct-2012 00:26:24,24.02
25-Oct-2012 01:26:24,10
25-Oct-2012 02:26:24,5.51
25-Oct-2012 03:26:24,1.95
25-Oct-2012 04:26:24,1.95
25-Oct-2012 05:26:24,1.95
25-Oct-2012 06:26:24,1.95
25-Oct-2012 07:26:24,1.95
25-Oct-2012 08:26:24,5
25-Oct-2012 09:26:24,7.55
25-Oct-2012 10:26:24,10.8
25-Oct-2012 11:26:24,13.24
25-Oct-2012 12:26:24,16.38
25-Oct-2012 13:26:24,16.15
25-Oct-2012 14:26:24,16.38
25-Oct-2012 15:26:24,18.02
25-Oct-2012 16:26:24,17.92
25-Oct-2012 17:26:24,19.5
25-Oct-2012 18:26:24,20.33
25-Oct-2012 19:26:24,22
25-Oct-2012 20:26:24,34.34
25-Oct-2012 21:26:24,39.05
25-Oct-2012 22:26:24,31.09
25-Oct-2012 23:26:24,32.04
26-Oct-2012 00:26:24,22.48
26-Oct-2012 01:26:24,24.29
26-Oct-2012 02:26:24,20.33
26-Oct-2012 03:26:24,19.88
26-Oct-2012 04:26:24,18.8
26-Oct-2012 05:26:24,18.8
26-Oct-2012 06:26:24,20.33
26-Oct-2012 07:26:24,33.5
26-Oct-2012 08:26:24,44.83
26-Oct-2012 09:26:24,45.05
26-Oct-2012 10:26:24,43.33
26-Oct-2012 11:26:24,37.7
26-Oct-2012 12:26:24,34.56
26-Oct-2012 13:26:24,31
26-Oct-2012 14:26:24,29.33
26-Oct-2012 15:26:24,24.49
26-Oct-2012 16:26:24,25.68
26-Oct-2012 17:26:24,37.55
26-Oct-2012 18:26:24,45.05
26-Oct-2012 19:26:24,48.93
26-Oct-2012 20:26:24,49.5
26-Oct-2012 21:26:24,48.71
26-Oct-2012 22:26:24,45.31
26-Oct-2012 23:26:24,41.83
27-Oct-2012 00:26:24,37.55
27-Oct-2012 01:26:24,37.3
27-Oct-2012 02:26:24,31.82
27-Oct-2012 03:26:24,29.8
27-Oct-2012 04:26:24,28.04
27-Oct-2012 05:26:24,28.22
27-Oct-2012 06:26:24,32.04
27-Oct-2012 07:26:24,42.77
27-Oct-2012 08:26:24,46.3
27-Oct-2012 09:26:24,46.68
27-Oct-2012 10:26:24,45.54
27-Oct-2012 11:26:24,42.52
27-Oct-2012 12:26:24,42.51
27-Oct-2012 13:26:24,38.98
27-Oct-2012 14:26:24,36.27
27-Oct-2012 15:26:24,35.97
27-Oct-2012 16:26:24,41.55
27-Oct-2012 17:26:24,43.35
27-Oct-2012 18:26:24,45.02
27-Oct-2012 19:26:24,46.81
27-Oct-2012 20:26:24,47.69
27-Oct-2012 21:26:24,47.55
27-Oct-2012 22:26:24,45.46
27-Oct-2012 23:26:24,42
28-Oct-2012 00:26:24,34.65
28-Oct-2012 01:26:24,38.8
28-Oct-2012 02:26:24,33
28-Oct-2012 03:26:24,32.6
28-Oct-2012 04:26:24,32.6
28-Oct-2012 05:26:24,32.8
28-Oct-2012 06:26:24,33.49
28-Oct-2012 07:26:24,38
28-Oct-2012 08:26:24,44.83
28-Oct-2012 09:26:24,45.64
28-Oct-2012 10:26:24,46
28-Oct-2012 11:26:24,44.83
28-Oct-2012 12:26:24,44.32
28-Oct-2012 13:26:24,44.35
28-Oct-2012 14:26:24,44.56
28-Oct-2012 15:26:24,42.07
28-Oct-2012 16:26:24,44.65
28-Oct-2012 17:26:24,45.59
28-Oct-2012 18:26:24,49.55
28-Oct-2012 19:26:24,51.21
28-Oct-2012 20:26:24,51.4
28-Oct-2012 21:26:24,52.61
28-Oct-2012 22:26:24,51.52
28-Oct-2012 23:26:24,48.71
29-Oct-2012 00:26:24,47.55
29-Oct-2012 01:26:24,44.65
29-Oct-2012 02:26:24,42.55
29-Oct-2012 03:26:24,39
29-Oct-2012 04:26:24,40.35
29-Oct-2012 05:26:24,40.5
29-Oct-2012 06:26:24,42.55
29-Oct-2012 07:26:24,43.16
29-Oct-2012 08:26:24,47.5
29-Oct-2012 09:26:24,47.06
29-Oct-2012 10:26:24,47.71
29-Oct-2012 11:26:24,45.31
29-Oct-2012 12:26:24,44.95
29-Oct-2012 13:26:24,44.95
29-Oct-2012 14:26:24,44.82
29-Oct-2012 15:26:24,43.78
29-Oct-2012 16:26:24,42.46
29-Oct-2012 17:26:24,44.78
29-Oct-2012 18:26:24,48.99
29-Oct-2012 19:26:24,50.1
29-Oct-2012 20:26:24,50
29-Oct-2012 21:26:24,49.83
29-Oct-2012 22:26:24,48.71
29-Oct-2012 23:26:24,44.83
30-Oct-2012 00:26:24,40.08
30-Oct-2012 01:26:24,44.33
30-Oct-2012 02:26:24,42.99
30-Oct-2012 03:26:24,39.01
30-Oct-2012 04:26:24,38.99
30-Oct-2012 05:26:24,39
30-Oct-2012 06:26:24,41.95
30-Oct-2012 07:26:24,42.07
30-Oct-2012 08:26:24,38.87
30-Oct-2012 09:26:24,39.14
30-Oct-2012 10:26:24,41.44
30-Oct-2012 11:26:24,39.55
30-Oct-2012 12:26:24,37.86
30-Oct-2012 13:26:24,39.14
30-Oct-2012 14:26:24,36.76
30-Oct-2012 15:26:24,36.02
30-Oct-2012 16:26:24,38.13
30-Oct-2012 17:26:24,41.11
30-Oct-2012 18:26:24,46.01
30-Oct-2012 19:26:24,47.47
30-Oct-2012 20:26:24,49
30-Oct-2012 21:26:24,47.55
30-Oct-2012 22:26:24,46.03
30-Oct-2012 23:26:24,43.09
31-Oct-2012 00:26:24,42.41
31-Oct-2012 01:26:24,35.04
31-Oct-2012 02:26:24,34.02
31-Oct-2012 03:26:24,30
31-Oct-2012 04:26:24,30.03
31-Oct-2012 05:26:24,33.59
31-Oct-2012 06:26:24,33.35
31-Oct-2012 07:26:24,34.01
31-Oct-2012 08:26:24,35.33
31-Oct-2012 09:26:24,36.94
31-Oct-2012 10:26:24,38.74
31-Oct-2012 11:26:24,36.6
31-Oct-2012 12:26:24,34.19
31-Oct-2012 13:26:24,34
31-Oct-2012 14:26:24,34
31-Oct-2012 15:26:24,30
31-Oct-2012 16:26:24,28.8
31-Oct-2012 17:26:24,29.9
31-Oct-2012 18:26:24,38.25
31-Oct-2012 19:26:24,39.95
31-Oct-2012 20:26:24,41.45
31-Oct-2012 21:26:24,44.83
31-Oct-2012 22:26:24,44.82
31-Oct-2012 23:26:24,40.9
01-Nov-2012 00:26:24,39.75
01-Nov-2012 01:26:24,26
01-Nov-2012 02:26:24,23.9
01-Nov-2012 03:26:24,20.03
01-Nov-2012 04:26:24,19.7
01-Nov-2012 05:26:24,18.9
01-Nov-2012 06:26:24,19.52
01-Nov-2012 07:26:24,19.9
01-Nov-2012 08:26:24,20
01-Nov-2012 09:26:24,19.9
01-Nov-2012 10:26:24,21.9
01-Nov-2012 11:26:24,21.9
01-Nov-2012 12:26:24,20.13
01-Nov-2012 13:26:24,23.28
01-Nov-2012 14:26:24,22.17
01-Nov-2012 15:26:24,25.07
01-Nov-2012 16:26:24,23.9
01-Nov-2012 17:26:24,25.6
01-Nov-2012 18:26:24,29.45
01-Nov-2012 19:26:24,38.25
01-Nov-2012 20:26:24,42.51
01-Nov-2012 21:26:24,45.82
01-Nov-2012 22:26:24,45.31
01-Nov-2012 23:26:24,40.29
02-Nov-2012 00:26:24,39.75
02-Nov-2012 01:26:24,37
02-Nov-2012 02:26:24,30.25
02-Nov-2012 03:26:24,27
02-Nov-2012 04:26:24,26.8
02-Nov-2012 05:26:24,27.99
02-Nov-2012 06:26:24,31.96
02-Nov-2012 07:26:24,44.32
02-Nov-2012 08:26:24,42.87
02-Nov-2012 09:26:24,41.75
02-Nov-2012 10:26:24,39.75
02-Nov-2012 11:26:24,41.43
02-Nov-2012 12:26:24,42.52
02-Nov-2012 13:26:24,43.34
02-Nov-2012 14:26:24,44.25
02-Nov-2012 15:26:24,43.34
02-Nov-2012 16:26:24,42.69
02-Nov-2012 17:26:24,42.25
02-Nov-2012 18:26:24,45.35
02-Nov-2012 19:26:24,51.02
02-Nov-2012 20:26:24,50.74
02-Nov-2012 21:26:24,49.71
02-Nov-2012 22:26:24,47.99
02-Nov-2012 23:26:24,44.45
03-Nov-2012 00:26:24,42.68
03-Nov-2012 01:26:24,36
03-Nov-2012 02:26:24,31.3
03-Nov-2012 03:26:24,34
03-Nov-2012 04:26:24,31.5
03-Nov-2012 05:26:24,30.95
03-Nov-2012 06:26:24,30.7
03-Nov-2012 07:26:24,34.02
03-Nov-2012 08:26:24,43.01
03-Nov-2012 09:26:24,42.48
03-Nov-2012 10:26:24,39.38
03-Nov-2012 11:26:24,37.6
03-Nov-2012 12:26:24,41.5
03-Nov-2012 13:26:24,42.27
03-Nov-2012 14:26:24,41.86
03-Nov-2012 15:26:24,41.33
03-Nov-2012 16:26:24,41.79
03-Nov-2012 17:26:24,41.04
03-Nov-2012 18:26:24,43
03-Nov-2012 19:26:24,47.05
03-Nov-2012 20:26:24,45.1
03-Nov-2012 21:26:24,44
03-Nov-2012 22:26:24,43.5
03-Nov-2012 23:26:24,38.82
04-Nov-2012 00:26:24,34.36
04-Nov-2012 01:26:24,30.7
04-Nov-2012 02:26:24,30.05
04-Nov-2012 03:26:24,30.56
04-Nov-2012 04:26:24,29.8
04-Nov-2012 05:26:24,30.26
04-Nov-2012 06:26:24,33.01
04-Nov-2012 07:26:24,41.28
04-Nov-2012 08:26:24,43.15
04-Nov-2012 09:26:24,45.03
04-Nov-2012 10:26:24,46.03
04-Nov-2012 11:26:24,45
04-Nov-2012 12:26:24,44.27
04-Nov-2012 13:26:24,44.16
04-Nov-2012 14:26:24,43.95
04-Nov-2012 15:26:24,43.72
04-Nov-2012 16:26:24,43.74
04-Nov-2012 17:26:24,41.55
04-Nov-2012 18:26:24,39.25
04-Nov-2012 19:26:24,40.49
04-Nov-2012 20:26:24,41.85
04-Nov-2012 21:26:24,42.82
04-Nov-2012 22:26:24,36.3
04-Nov-2012 23:26:24,34.51
05-Nov-2012 00:26:24,29.6
05-Nov-2012 01:26:24,26.8
05-Nov-2012 02:26:24,25.6
05-Nov-2012 03:26:24,24.79
05-Nov-2012 04:26:24,24.74
05-Nov-2012 05:26:24,24.79
05-Nov-2012 06:26:24,25
05-Nov-2012 07:26:24,26.27
05-Nov-2012 08:26:24,35
05-Nov-2012 09:26:24,38.42
05-Nov-2012 10:26:24,38.25
05-Nov-2012 11:26:24,38
05-Nov-2012 12:26:24,35.49
05-Nov-2012 13:26:24,35.65
05-Nov-2012 14:26:24,34.05
05-Nov-2012 15:26:24,34.45
05-Nov-2012 16:26:24,36.1
05-Nov-2012 17:26:24,37.49
05-Nov-2012 18:26:24,38.25
05-Nov-2012 19:26:24,40.35
05-Nov-2012 20:26:24,42.15
05-Nov-2012 21:26:24,43.15
05-Nov-2012 22:26:24,38.25
05-Nov-2012 23:26:24,38.1
06-Nov-2012 00:26:24,34.55
06-Nov-2012 01:26:24,34
06-Nov-2012 02:26:24,32.13
06-Nov-2012 03:26:24,31.49
06-Nov-2012 04:26:24,29
06-Nov-2012 05:26:24,28.8
06-Nov-2012 06:26:24,31
06-Nov-2012 07:26:24,33.55
06-Nov-2012 08:26:24,35.21
06-Nov-2012 09:26:24,39.75
06-Nov-2012 10:26:24,39.01
06-Nov-2012 11:26:24,36.95
06-Nov-2012 12:26:24,36.77
06-Nov-2012 13:26:24,37
06-Nov-2012 14:26:24,38.27
06-Nov-2012 15:26:24,36.95
06-Nov-2012 16:26:24,36.93
06-Nov-2012 17:26:24,35.05
06-Nov-2012 18:26:24,34.55
06-Nov-2012 19:26:24,38.51
06-Nov-2012 20:26:24,39.9
06-Nov-2012 21:26:24,39.75
06-Nov-2012 22:26:24,35.17
06-Nov-2012 23:26:24,31.37
07-Nov-2012 00:26:24,28.4
07-Nov-2012 01:26:24,32.05
07-Nov-2012 02:26:24,29.55
07-Nov-2012 03:26:24,29.5
07-Nov-2012 04:26:24,29
07-Nov-2012 05:26:24,29
07-Nov-2012 06:26:24,30.1
07-Nov-2012 07:26:24,29.45
07-Nov-2012 08:26:24,29.55
07-Nov-2012 09:26:24,31.55
07-Nov-2012 10:26:24,34.58
07-Nov-2012 11:26:24,32.1
07-Nov-2012 12:26:24,32.55
07-Nov-2012 13:26:24,32.05
07-Nov-2012 14:26:24,32.1
07-Nov-2012 15:26:24,31.55
07-Nov-2012 16:26:24,29.84
07-Nov-2012 17:26:24,34.05
07-Nov-2012 18:26:24,34.05
07-Nov-2012 19:26:24,42.17
07-Nov-2012 20:26:24,44.35
07-Nov-2012 21:26:24,42.85
07-Nov-2012 22:26:24,39.01
07-Nov-2012 23:26:24,37.99
08-Nov-2012 00:26:24,35.72
08-Nov-2012 01:26:24,35.87
08-Nov-2012 02:26:24,31.71
08-Nov-2012 03:26:24,30.55
08-Nov-2012 04:26:24,29.69
08-Nov-2012 05:26:24,26.84
08-Nov-2012 06:26:24,27.74
08-Nov-2012 07:26:24,29.6
08-Nov-2012 08:26:24,31.3
08-Nov-2012 09:26:24,32.01
08-Nov-2012 10:26:24,33.66
08-Nov-2012 11:26:24,32.55
08-Nov-2012 12:26:24,32.55
08-Nov-2012 13:26:24,32.55
08-Nov-2012 14:26:24,33.31
08-Nov-2012 15:26:24,33.64
08-Nov-2012 16:26:24,33.44
08-Nov-2012 17:26:24,35.62
08-Nov-2012 18:26:24,36.98
08-Nov-2012 19:26:24,43.43
08-Nov-2012 20:26:24,46
08-Nov-2012 21:26:24,43.82
08-Nov-2012 22:26:24,41
08-Nov-2012 23:26:24,39.1
09-Nov-2012 00:26:24,38.5
09-Nov-2012 01:26:24,34.79
09-Nov-2012 02:26:24,34.6
09-Nov-2012 03:26:24,33.1
09-Nov-2012 04:26:24,33.1
09-Nov-2012 05:26:24,32.97
09-Nov-2012 06:26:24,34.65
09-Nov-2012 07:26:24,44.37
09-Nov-2012 08:26:24,48.88
09-Nov-2012 09:26:24,49.95
09-Nov-2012 10:26:24,48
09-Nov-2012 11:26:24,46.64
09-Nov-2012 12:26:24,46.26
09-Nov-2012 13:26:24,46.02
09-Nov-2012 14:26:24,46.42
09-Nov-2012 15:26:24,47.59
09-Nov-2012 16:26:24,49.67
09-Nov-2012 17:26:24,49.58
09-Nov-2012 18:26:24,53.18
09-Nov-2012 19:26:24,60.55
09-Nov-2012 20:26:24,55.96
09-Nov-2012 21:26:24,53.55
09-Nov-2012 22:26:24,51.02
09-Nov-2012 23:26:24,48.5
10-Nov-2012 00:26:24,45.55
10-Nov-2012 01:26:24,50.01
10-Nov-2012 02:26:24,50
10-Nov-2012 03:26:24,47.21
10-Nov-2012 04:26:24,47.21
10-Nov-2012 05:26:24,46.51
10-Nov-2012 06:26:24,46.95
10-Nov-2012 07:26:24,45.35
10-Nov-2012 08:26:24,50.23
10-Nov-2012 09:26:24,54.18
10-Nov-2012 10:26:24,52.8
10-Nov-2012 11:26:24,52.97
10-Nov-2012 12:26:24,52.39
10-Nov-2012 13:26:24,50.82
10-Nov-2012 14:26:24,50
10-Nov-2012 15:26:24,50.12
10-Nov-2012 16:26:24,47.56
10-Nov-2012 17:26:24,50.01
10-Nov-2012 18:26:24,53.01
10-Nov-2012 19:26:24,62.38
10-Nov-2012 20:26:24,57.85
10-Nov-2012 21:26:24,53.67
10-Nov-2012 22:26:24,52.8
10-Nov-2012 23:26:24,47.55
11-Nov-2012 00:26:24,44.55
11-Nov-2012 01:26:24,46.03
11-Nov-2012 02:26:24,44.57
11-Nov-2012 03:26:24,41.88
11-Nov-2012 04:26:24,40.86
11-Nov-2012 05:26:24,39.55
11-Nov-2012 06:26:24,38.59
11-Nov-2012 07:26:24,40.43
11-Nov-2012 08:26:24,42.59
11-Nov-2012 09:26:24,46.3
11-Nov-2012 10:26:24,44.63
11-Nov-2012 11:26:24,42.1
11-Nov-2012 12:26:24,43.97
11-Nov-2012 13:26:24,45.49
11-Nov-2012 14:26:24,41.7
11-Nov-2012 15:26:24,37.3
11-Nov-2012 16:26:24,34.8
11-Nov-2012 17:26:24,38.19
11-Nov-2012 18:26:24,45.25
11-Nov-2012 19:26:24,51.82
11-Nov-2012 20:26:24,49
11-Nov-2012 21:26:24,49.28
11-Nov-2012 22:26:24,47.82
11-Nov-2012 23:26:24,45.5
12-Nov-2012 00:26:24,41.55
12-Nov-2012 01:26:24,43.12
12-Nov-2012 02:26:24,41.48
12-Nov-2012 03:26:24,40.32
12-Nov-2012 04:26:24,40.09
12-Nov-2012 05:26:24,40.5
12-Nov-2012 06:26:24,41.75
12-Nov-2012 07:26:24,41.8
12-Nov-2012 08:26:24,45.95
12-Nov-2012 09:26:24,47.21
12-Nov-2012 10:26:24,46.6
12-Nov-2012 11:26:24,46.41
12-Nov-2012 12:26:24,45.58
12-Nov-2012 13:26:24,45
12-Nov-2012 14:26:24,45.05
12-Nov-2012 15:26:24,44.82
12-Nov-2012 16:26:24,45.16
12-Nov-2012 17:26:24,46.34
12-Nov-2012 18:26:24,49.97
12-Nov-2012 19:26:24,52.72
12-Nov-2012 20:26:24,50.98
12-Nov-2012 21:26:24,50.57
12-Nov-2012 22:26:24,47.96
12-Nov-2012 23:26:24,45.9
13-Nov-2012 00:26:24,43.04
13-Nov-2012 01:26:24,40.67
13-Nov-2012 02:26:24,40.05
13-Nov-2012 03:26:24,37.19
13-Nov-2012 04:26:24,37.02
13-Nov-2012 05:26:24,39.55
13-Nov-2012 06:26:24,40.88
13-Nov-2012 07:26:24,41.46
13-Nov-2012 08:26:24,46.48
13-Nov-2012 09:26:24,48.05
13-Nov-2012 10:26:24,47.89
13-Nov-2012 11:26:24,47.21
13-Nov-2012 12:26:24,46.43
13-Nov-2012 13:26:24,47.14
13-Nov-2012 14:26:24,47.14
13-Nov-2012 15:26:24,45.98
13-Nov-2012 16:26:24,45.71
13-Nov-2012 17:26:24,46.43
13-Nov-2012 18:26:24,49.26
13-Nov-2012 19:26:24,50.05
13-Nov-2012 20:26:24,48.73
13-Nov-2012 21:26:24,47.89
13-Nov-2012 22:26:24,45.05
13-Nov-2012 23:26:24,42.55
14-Nov-2012 00:26:24,39.55
14-Nov-2012 01:26:24,37.02
14-Nov-2012 02:26:24,35.54
14-Nov-2012 03:26:24,32.25
14-Nov-2012 04:26:24,32.05
14-Nov-2012 05:26:24,32.1
14-Nov-2012 06:26:24,32.1
14-Nov-2012 07:26:24,32.42
14-Nov-2012 08:26:24,37.69
14-Nov-2012 09:26:24,41.25
14-Nov-2012 10:26:24,41.97
14-Nov-2012 11:26:24,41.29
14-Nov-2012 12:26:24,41.96
14-Nov-2012 13:26:24,42.04
14-Nov-2012 14:26:24,41.3
14-Nov-2012 15:26:24,41.3
14-Nov-2012 16:26:24,39.46
14-Nov-2012 17:26:24,37.67
14-Nov-2012 18:26:24,41.31
14-Nov-2012 19:26:24,44.56
14-Nov-2012 20:26:24,41.29
14-Nov-2012 21:26:24,41.29
14-Nov-2012 22:26:24,39.6
14-Nov-2012 23:26:24,32.25
15-Nov-2012 00:26:24,35
15-Nov-2012 01:26:24,30.25
15-Nov-2012 02:26:24,26.85
15-Nov-2012 03:26:24,22.25
15-Nov-2012 04:26:24,18.09
15-Nov-2012 05:26:24,10
15-Nov-2012 06:26:24,8
15-Nov-2012 07:26:24,8.41
15-Nov-2012 08:26:24,8.41
15-Nov-2012 09:26:24,10.8
15-Nov-2012 10:26:24,16.99
15-Nov-2012 11:26:24,19.54
15-Nov-2012 12:26:24,17.92
15-Nov-2012 13:26:24,22.75
15-Nov-2012 14:26:24,20
15-Nov-2012 15:26:24,21.57
15-Nov-2012 16:26:24,19.4
15-Nov-2012 17:26:24,23.8
15-Nov-2012 18:26:24,29.3
15-Nov-2012 19:26:24,35.27
15-Nov-2012 20:26:24,41
15-Nov-2012 21:26:24,43.02
15-Nov-2012 22:26:24,43
15-Nov-2012 23:26:24,41.37
16-Nov-2012 00:26:24,41.35
16-Nov-2012 01:26:24,40.93
16-Nov-2012 02:26:24,35
16-Nov-2012 03:26:24,31.5
16-Nov-2012 04:26:24,31.5
16-Nov-2012 05:26:24,31.3
16-Nov-2012 06:26:24,31.5
16-Nov-2012 07:26:24,38.09
16-Nov-2012 08:26:24,41.43
16-Nov-2012 09:26:24,42.97
16-Nov-2012 10:26:24,43.71
16-Nov-2012 11:26:24,44.87
16-Nov-2012 12:26:24,43.55
16-Nov-2012 13:26:24,43.55
16-Nov-2012 14:26:24,45.19
16-Nov-2012 15:26:24,43.95
16-Nov-2012 16:26:24,42.89
16-Nov-2012 17:26:24,44.87
16-Nov-2012 18:26:24,47.43
16-Nov-2012 19:26:24,51.9
16-Nov-2012 20:26:24,51
16-Nov-2012 21:26:24,51
16-Nov-2012 22:26:24,50.14
16-Nov-2012 23:26:24,45.99
17-Nov-2012 00:26:24,45.17
17-Nov-2012 01:26:24,44.94
17-Nov-2012 02:26:24,43.02
17-Nov-2012 03:26:24,42.14
17-Nov-2012 04:26:24,42.05
17-Nov-2012 05:26:24,41.93
17-Nov-2012 06:26:24,42.67
17-Nov-2012 07:26:24,43.8
17-Nov-2012 08:26:24,45
17-Nov-2012 09:26:24,46.87
