DateTime,tramo_power,tramo_energy,power,price,energy_cost,power_cost_by_kW
17-Jul-2013 17:00:00,2,2,65,113.8356,7.399314,0.00295416666666667
17-Jul-2013 18:00:00,1,1,66,111.194,7.338804,0.0034875
17-Jul-2013 19:00:00,1,1,50,109.7484,5.48742,0.0034875
17-Jul-2013 20:00:00,1,1,54,112.1856,6.0580224,0.0034875
17-Jul-2013 21:00:00,1,1,53,120.1276,6.3667628,0.0034875
17-Jul-2013 22:00:00,2,2,41,128.0924,5.2517884,0.00295416666666667
17-Jul-2013 23:00:00,2,2,39,130.8616,5.1036024,0.00295416666666667
18-Jul-2013 00:00:00,6,6,32,128.4332,4.1098624,0.000241666666666667
18-Jul-2013 01:00:00,6,6,40,123.5184,4.940736,0.000241666666666667
18-Jul-2013 02:00:00,6,6,40,119.3812,4.775248,0.000241666666666667
18-Jul-2013 03:00:00,6,6,40,113.366,4.53464,0.000241666666666667
18-Jul-2013 04:00:00,6,6,39,113.3156,4.4193084,0.000241666666666667
18-Jul-2013 05:00:00,6,6,40,116.7568,4.670272,0.000241666666666667
18-Jul-2013 06:00:00,6,6,41,117.0924,4.8007884,0.000241666666666667
18-Jul-2013 07:00:00,6,6,48,116.972,5.614656,0.000241666666666667
18-Jul-2013 08:00:00,2,2,59,116.7652,6.8891468,0.00295416666666667
18-Jul-2013 09:00:00,1,1,68,108.164,7.355152,0.0034875
18-Jul-2013 10:00:00,1,1,77,99.3808,7.6523216,0.0034875
18-Jul-2013 11:00:00,1,1,80,96.4848,7.718784,0.0034875
18-Jul-2013 12:00:00,1,1,90,95.1156,8.560404,0.0034875
18-Jul-2013 13:00:00,1,1,95,94.6388,8.990686,0.0034875
18-Jul-2013 14:00:00,2,2,76,95.3432,7.2460832,0.00295416666666667
18-Jul-2013 15:00:00,2,2,71,96.3372,6.8399412,0.00295416666666667
18-Jul-2013 16:00:00,2,2,71,78.83,5.59693,0.00295416666666667
18-Jul-2013 17:00:00,2,2,68,41.3064,2.8088352,0.00295416666666667
18-Jul-2013 18:00:00,1,1,76,32.4432,2.4656832,0.0034875
18-Jul-2013 19:00:00,1,1,66,63.2208,4.1725728,0.0034875
18-Jul-2013 20:00:00,1,1,55,91.8492,5.051706,0.0034875
18-Jul-2013 21:00:00,1,1,40,107.02,4.2808,0.0034875
18-Jul-2013 22:00:00,2,2,52,120.0688,6.2435776,0.00295416666666667
18-Jul-2013 23:00:00,2,2,39,128.2624,5.0022336,0.00295416666666667
19-Jul-2013 00:00:00,6,6,34,128.6232,4.3731888,0.000241666666666667
19-Jul-2013 01:00:00,6,6,56,127.4428,7.1367968,0.000241666666666667
19-Jul-2013 02:00:00,6,6,41,126.3092,5.1786772,0.000241666666666667
19-Jul-2013 03:00:00,6,6,41,124.1608,5.0905928,0.000241666666666667
19-Jul-2013 04:00:00,6,6,41,123.4984,5.0634344,0.000241666666666667
19-Jul-2013 05:00:00,6,6,40,122.7776,4.911104,0.000241666666666667
19-Jul-2013 06:00:00,6,6,42,123.2164,5.1750888,0.000241666666666667
19-Jul-2013 07:00:00,6,6,52,123.396,6.416592,0.000241666666666667
19-Jul-2013 08:00:00,2,2,61,124.4656,7.5924016,0.00295416666666667
19-Jul-2013 09:00:00,1,1,77,148.2516,11.4153732,0.0034875
19-Jul-2013 10:00:00,1,1,78,161.7896,12.6195888,0.0034875
19-Jul-2013 11:00:00,1,1,90,208.3384,18.750456,0.0034875
19-Jul-2013 12:00:00,1,1,84,247.8196,20.8168464,0.0034875
19-Jul-2013 13:00:00,1,1,85,249.93,21.24405,0.0034875
19-Jul-2013 14:00:00,2,2,76,252.116,19.160816,0.00295416666666667
19-Jul-2013 15:00:00,2,2,67,200.9604,13.4643468,0.00295416666666667
19-Jul-2013 16:00:00,2,2,66,160.0536,10.5635376,0.00295416666666667
19-Jul-2013 17:00:00,2,2,66,158.992,10.493472,0.00295416666666667
19-Jul-2013 18:00:00,1,1,75,157.7164,11.82873,0.0034875
19-Jul-2013 19:00:00,1,1,54,211.3964,11.4154056,0.0034875
19-Jul-2013 20:00:00,1,1,49,259.3104,12.7062096,0.0034875
19-Jul-2013 21:00:00,1,1,47,264.8572,12.4482884,0.0034875
19-Jul-2013 22:00:00,2,2,50,266.6336,13.33168,0.00295416666666667
19-Jul-2013 23:00:00,2,2,43,211.686,9.102498,0.00295416666666667
20-Jul-2013 00:00:00,6,6,33,164.616,5.432328,0.000241666666666667
20-Jul-2013 01:00:00,6,6,47,144.382,6.785954,0.000241666666666667
20-Jul-2013 02:00:00,6,6,47,130.0612,6.1128764,0.000241666666666667
20-Jul-2013 03:00:00,6,6,48,125.7044,6.0338112,0.000241666666666667
20-Jul-2013 04:00:00,6,6,46,122.1104,5.6170784,0.000241666666666667
20-Jul-2013 05:00:00,6,6,45,123.9388,5.577246,0.000241666666666667
20-Jul-2013 06:00:00,6,6,44,126.782,5.578408,0.000241666666666667
20-Jul-2013 07:00:00,6,6,45,127.7128,5.747076,0.000241666666666667
20-Jul-2013 08:00:00,6,6,43,131.7348,5.6645964,0.000241666666666667
20-Jul-2013 09:00:00,6,6,44,156.3484,6.8793296,0.000241666666666667
20-Jul-2013 10:00:00,6,6,47,166.8112,7.8401264,0.000241666666666667
20-Jul-2013 11:00:00,6,6,48,212.4232,10.1963136,0.000241666666666667
20-Jul-2013 12:00:00,6,6,50,252.2188,12.61094,0.000241666666666667
20-Jul-2013 13:00:00,6,6,50,252.9044,12.64522,0.000241666666666667
20-Jul-2013 14:00:00,6,6,49,254.5644,12.4736556,0.000241666666666667
20-Jul-2013 15:00:00,6,6,48,202.5928,9.7244544,0.000241666666666667
20-Jul-2013 16:00:00,6,6,51,160.3868,8.1797268,0.000241666666666667
20-Jul-2013 17:00:00,6,6,48,159.4244,7.6523712,0.000241666666666667
20-Jul-2013 18:00:00,6,6,49,159.1124,7.7965076,0.000241666666666667
20-Jul-2013 19:00:00,6,6,48,210.8684,10.1216832,0.000241666666666667
20-Jul-2013 20:00:00,6,6,48,256.9856,12.3353088,0.000241666666666667
20-Jul-2013 21:00:00,6,6,47,263.5536,12.3870192,0.000241666666666667
20-Jul-2013 22:00:00,6,6,50,266.6784,13.33392,0.000241666666666667
20-Jul-2013 23:00:00,6,6,44,213.046,9.374024,0.000241666666666667
21-Jul-2013 00:00:00,6,6,33,168.0304,5.5450032,0.000241666666666667
21-Jul-2013 01:00:00,6,6,46,151.6696,6.9768016,0.000241666666666667
21-Jul-2013 02:00:00,6,6,46,139.6768,6.4251328,0.000241666666666667
21-Jul-2013 03:00:00,6,6,44,138.66,6.10104,0.000241666666666667
21-Jul-2013 04:00:00,6,6,42,137.0852,5.7575784,0.000241666666666667
21-Jul-2013 05:00:00,6,6,43,136.8288,5.8836384,0.000241666666666667
21-Jul-2013 06:00:00,6,6,44,137.5568,6.0524992,0.000241666666666667
21-Jul-2013 07:00:00,6,6,42,137.1628,5.7608376,0.000241666666666667
21-Jul-2013 08:00:00,6,6,41,135.9252,5.5729332,0.000241666666666667
21-Jul-2013 09:00:00,6,6,43,154.6488,6.6498984,0.000241666666666667
21-Jul-2013 10:00:00,6,6,43,167.7984,7.2153312,0.000241666666666667
21-Jul-2013 11:00:00,6,6,48,217.3212,10.4314176,0.000241666666666667
21-Jul-2013 12:00:00,6,6,49,257.3344,12.6093856,0.000241666666666667
21-Jul-2013 13:00:00,6,6,48,258.2336,12.3952128,0.000241666666666667
21-Jul-2013 14:00:00,6,6,48,259.226,12.442848,0.000241666666666667
21-Jul-2013 15:00:00,6,6,48,206.88,9.93024,0.000241666666666667
21-Jul-2013 16:00:00,6,6,55,164.6444,9.055442,0.000241666666666667
21-Jul-2013 17:00:00,6,6,49,162.5036,7.9626764,0.000241666666666667
21-Jul-2013 18:00:00,6,6,48,161.0212,7.7290176,0.000241666666666667
21-Jul-2013 19:00:00,6,6,56,213.984,11.983104,0.000241666666666667
21-Jul-2013 20:00:00,6,6,48,260.694,12.513312,0.000241666666666667
21-Jul-2013 21:00:00,6,6,48,266.4208,12.7881984,0.000241666666666667
21-Jul-2013 22:00:00,6,6,50,267.426,13.3713,0.000241666666666667
21-Jul-2013 23:00:00,6,6,45,213.886,9.62487,0.000241666666666667
22-Jul-2013 00:00:00,6,6,32,170.3044,5.4497408,0.000241666666666667
22-Jul-2013 01:00:00,6,6,42,149.1132,6.2627544,0.000241666666666667
22-Jul-2013 02:00:00,6,6,43,131.574,5.657682,0.000241666666666667
22-Jul-2013 03:00:00,6,6,42,129.2788,5.4297096,0.000241666666666667
22-Jul-2013 04:00:00,6,6,42,128.0984,5.3801328,0.000241666666666667
22-Jul-2013 05:00:00,6,6,43,127.7332,5.4925276,0.000241666666666667
22-Jul-2013 06:00:00,6,6,45,127.886,5.75487,0.000241666666666667
22-Jul-2013 07:00:00,6,6,55,128.2828,7.055554,0.000241666666666667
22-Jul-2013 08:00:00,2,2,58,129.4616,7.5087728,0.00295416666666667
22-Jul-2013 09:00:00,1,1,75,150.6604,11.29953,0.0034875
22-Jul-2013 10:00:00,1,1,78,166.424,12.981072,0.0034875
22-Jul-2013 11:00:00,1,1,82,216.5992,17.7611344,0.0034875
22-Jul-2013 12:00:00,1,1,80,255.7652,20.461216,0.0034875
22-Jul-2013 13:00:00,1,1,91,255.8872,23.2857352,0.0034875
22-Jul-2013 14:00:00,2,2,72,255.2508,18.3780576,0.00295416666666667
22-Jul-2013 15:00:00,2,2,61,201.8604,12.3134844,0.00295416666666667
22-Jul-2013 16:00:00,2,2,81,159.3976,12.9112056,0.00295416666666667
22-Jul-2013 17:00:00,2,2,82,156.9824,12.8725568,0.00295416666666667
22-Jul-2013 18:00:00,1,1,73,155.5828,11.3575444,0.0034875
22-Jul-2013 19:00:00,1,1,56,208.2392,11.6613952,0.0034875
22-Jul-2013 20:00:00,1,1,50,254.2312,12.71156,0.0034875
22-Jul-2013 21:00:00,1,1,47,260.2408,12.2313176,0.0034875
22-Jul-2013 22:00:00,2,2,51,263.2596,13.4262396,0.00295416666666667
22-Jul-2013 23:00:00,2,2,48,212.5072,10.2003456,0.00295416666666667
23-Jul-2013 00:00:00,6,6,36,171.0684,6.1584624,0.000241666666666667
23-Jul-2013 01:00:00,6,6,53,150.2896,7.9653488,0.000241666666666667
23-Jul-2013 02:00:00,6,6,48,134.2512,6.4440576,0.000241666666666667
23-Jul-2013 03:00:00,6,6,46,132.5112,6.0955152,0.000241666666666667
23-Jul-2013 04:00:00,6,6,47,129.4956,6.0862932,0.000241666666666667
23-Jul-2013 05:00:00,6,6,47,127.7004,6.0019188,0.000241666666666667
23-Jul-2013 06:00:00,6,6,47,127.2028,5.9785316,0.000241666666666667
23-Jul-2013 07:00:00,6,6,57,128.244,7.309908,0.000241666666666667
23-Jul-2013 08:00:00,2,2,66,130.6964,8.6259624,0.00295416666666667
23-Jul-2013 09:00:00,1,1,76,152.1184,11.5609984,0.0034875
23-Jul-2013 10:00:00,1,1,80,165.9144,13.273152,0.0034875
23-Jul-2013 11:00:00,1,1,82,212.7952,17.4492064,0.0034875
23-Jul-2013 12:00:00,1,1,83,248.3596,20.6138468,0.0034875
23-Jul-2013 13:00:00,1,1,83,243.7696,20.2328768,0.0034875
23-Jul-2013 14:00:00,2,2,70,235.3716,16.476012,0.00295416666666667
23-Jul-2013 15:00:00,2,2,61,177.7592,10.8433112,0.00295416666666667
23-Jul-2013 16:00:00,2,2,58,135.5732,7.8632456,0.00295416666666667
23-Jul-2013 17:00:00,2,2,56,134.2784,7.5195904,0.00295416666666667
23-Jul-2013 18:00:00,1,1,57,139.9948,7.9797036,0.0034875
23-Jul-2013 19:00:00,1,1,50,201.7772,10.08886,0.0034875
23-Jul-2013 20:00:00,1,1,46,251.2052,11.5554392,0.0034875
23-Jul-2013 21:00:00,1,1,42,256.0356,10.7534952,0.0034875
23-Jul-2013 22:00:00,2,2,43,258.404,11.111372,0.00295416666666667
23-Jul-2013 23:00:00,2,2,41,210.5756,8.6335996,0.00295416666666667
24-Jul-2013 00:00:00,6,6,34,168.636,5.733624,0.000241666666666667
24-Jul-2013 01:00:00,6,6,46,143.0932,6.5822872,0.000241666666666667
24-Jul-2013 02:00:00,6,6,46,123.9236,5.7004856,0.000241666666666667
24-Jul-2013 03:00:00,6,6,46,120.2048,5.5294208,0.000241666666666667
24-Jul-2013 04:00:00,6,6,44,117.3176,5.1619744,0.000241666666666667
24-Jul-2013 05:00:00,6,6,45,117.5732,5.290794,0.000241666666666667
24-Jul-2013 06:00:00,6,6,46,120.2024,5.5293104,0.000241666666666667
24-Jul-2013 07:00:00,6,6,60,123.2776,7.396656,0.000241666666666667
24-Jul-2013 08:00:00,2,2,63,124.2068,7.8250284,0.00295416666666667
24-Jul-2013 09:00:00,1,1,72,124.4648,8.9614656,0.0034875
24-Jul-2013 10:00:00,1,1,73,123.2004,8.9936292,0.0034875
24-Jul-2013 11:00:00,1,1,81,120.66,9.77346,0.0034875
24-Jul-2013 12:00:00,1,1,82,117.6876,9.6503832,0.0034875
24-Jul-2013 13:00:00,1,1,82,113.9012,9.3398984,0.0034875
24-Jul-2013 14:00:00,2,2,69,115.6668,7.9810092,0.00295416666666667
24-Jul-2013 15:00:00,2,2,67,114.3084,7.6586628,0.00295416666666667
24-Jul-2013 16:00:00,2,2,66,105.7556,6.9798696,0.00295416666666667
24-Jul-2013 17:00:00,2,2,65,98.9088,6.429072,0.00295416666666667
24-Jul-2013 18:00:00,1,1,62,99.2684,6.1546408,0.0034875
24-Jul-2013 19:00:00,1,1,57,106.1168,6.0486576,0.0034875
24-Jul-2013 20:00:00,1,1,49,113.5584,5.5643616,0.0034875
24-Jul-2013 21:00:00,1,1,49,124.1764,6.0846436,0.0034875
24-Jul-2013 22:00:00,2,2,50,133.586,6.6793,0.00295416666666667
24-Jul-2013 23:00:00,2,2,44,137.1232,6.0334208,0.00295416666666667
25-Jul-2013 00:00:00,6,6,36,136.6816,4.9205376,0.000241666666666667
25-Jul-2013 01:00:00,6,6,50,135.0288,6.75144,0.000241666666666667
25-Jul-2013 02:00:00,6,6,47,132.762,6.239814,0.000241666666666667
25-Jul-2013 03:00:00,6,6,46,129.0568,5.9366128,0.000241666666666667
25-Jul-2013 04:00:00,6,6,45,127.6536,5.744412,0.000241666666666667
25-Jul-2013 05:00:00,6,6,45,125.4452,5.645034,0.000241666666666667
25-Jul-2013 06:00:00,6,6,46,123.3124,5.6723704,0.000241666666666667
25-Jul-2013 07:00:00,6,6,50,124.9168,6.24584,0.000241666666666667
25-Jul-2013 08:00:00,2,2,47,125.7796,5.9116412,0.00295416666666667
25-Jul-2013 09:00:00,1,1,47,124.7268,5.8621596,0.0034875
25-Jul-2013 10:00:00,1,1,49,120.0404,5.8819796,0.0034875
25-Jul-2013 11:00:00,1,1,49,112.1096,5.4933704,0.0034875
25-Jul-2013 12:00:00,1,1,51,109.8848,5.6041248,0.0034875
25-Jul-2013 13:00:00,1,1,50,112.2184,5.61092,0.0034875
25-Jul-2013 14:00:00,2,2,51,116.6544,5.9493744,0.00295416666666667
25-Jul-2013 15:00:00,2,2,52,117.356,6.102512,0.00295416666666667
25-Jul-2013 16:00:00,2,2,52,111.0292,5.7735184,0.00295416666666667
25-Jul-2013 17:00:00,2,2,52,104.1336,5.4149472,0.00295416666666667
25-Jul-2013 18:00:00,1,1,50,101.4452,5.07226,0.0034875
25-Jul-2013 19:00:00,1,1,50,103.8536,5.19268,0.0034875
25-Jul-2013 20:00:00,1,1,46,110.4464,5.0805344,0.0034875
25-Jul-2013 21:00:00,1,1,44,121.974,5.366856,0.0034875
25-Jul-2013 22:00:00,2,2,46,135.5584,6.2356864,0.00295416666666667
25-Jul-2013 23:00:00,2,2,45,142.0344,6.391548,0.00295416666666667
26-Jul-2013 00:00:00,6,6,32,141.1968,4.5182976,0.000241666666666667
26-Jul-2013 01:00:00,6,6,40,132.8692,5.314768,0.000241666666666667
26-Jul-2013 02:00:00,6,6,40,124.24,4.9696,0.000241666666666667
26-Jul-2013 03:00:00,6,6,40,118.9956,4.759824,0.000241666666666667
26-Jul-2013 04:00:00,6,6,40,116.718,4.66872,0.000241666666666667
26-Jul-2013 05:00:00,6,6,39,116.7064,4.5515496,0.000241666666666667
26-Jul-2013 06:00:00,6,6,43,117.2736,5.0427648,0.000241666666666667
26-Jul-2013 07:00:00,6,6,55,120.6856,6.637708,0.000241666666666667
26-Jul-2013 08:00:00,2,2,57,123.112,7.017384,0.00295416666666667
26-Jul-2013 09:00:00,1,1,72,145.1632,10.4517504,0.0034875
26-Jul-2013 10:00:00,1,1,77,160.2584,12.3398968,0.0034875
26-Jul-2013 11:00:00,1,1,80,210.5504,16.844032,0.0034875
26-Jul-2013 12:00:00,1,1,80,252.3296,20.186368,0.0034875
26-Jul-2013 13:00:00,1,1,78,255.496,19.928688,0.0034875
26-Jul-2013 14:00:00,2,2,71,258.0036,18.3182556,0.00295416666666667
26-Jul-2013 15:00:00,2,2,65,206.5524,13.425906,0.00295416666666667
26-Jul-2013 16:00:00,2,2,64,165.9056,10.6179584,0.00295416666666667
26-Jul-2013 17:00:00,2,2,63,165.3648,10.4179824,0.00295416666666667
26-Jul-2013 18:00:00,1,1,60,164.3516,9.861096,0.0034875
26-Jul-2013 19:00:00,1,1,56,216.4208,12.1195648,0.0034875
26-Jul-2013 20:00:00,1,1,49,259.7512,12.7278088,0.0034875
26-Jul-2013 21:00:00,1,1,46,263.5044,12.1212024,0.0034875
26-Jul-2013 22:00:00,2,2,48,265.3236,12.7355328,0.00295416666666667
26-Jul-2013 23:00:00,2,2,45,212.96,9.5832,0.00295416666666667
27-Jul-2013 00:00:00,6,6,32,170.5956,5.4590592,0.000241666666666667
27-Jul-2013 01:00:00,6,6,48,148.8768,7.1460864,0.000241666666666667
27-Jul-2013 02:00:00,6,6,46,131.6768,6.0571328,0.000241666666666667
27-Jul-2013 03:00:00,6,6,45,129.5908,5.831586,0.000241666666666667
27-Jul-2013 04:00:00,6,6,43,127.8664,5.4982552,0.000241666666666667
27-Jul-2013 05:00:00,6,6,44,127.1088,5.5927872,0.000241666666666667
27-Jul-2013 06:00:00,6,6,46,125.0992,5.7545632,0.000241666666666667
27-Jul-2013 07:00:00,6,6,47,126.4888,5.9449736,0.000241666666666667
27-Jul-2013 08:00:00,6,6,44,130.1192,5.7252448,0.000241666666666667
27-Jul-2013 09:00:00,6,6,44,150.6932,6.6305008,0.000241666666666667
27-Jul-2013 10:00:00,6,6,43,165.4268,7.1133524,0.000241666666666667
27-Jul-2013 11:00:00,6,6,44,215.3776,9.4766144,0.000241666666666667
27-Jul-2013 12:00:00,6,6,45,254.596,11.45682,0.000241666666666667
27-Jul-2013 13:00:00,6,6,43,254.6852,10.9514636,0.000241666666666667
27-Jul-2013 14:00:00,6,6,44,253.86,11.16984,0.000241666666666667
27-Jul-2013 15:00:00,6,6,45,200.5584,9.025128,0.000241666666666667
27-Jul-2013 16:00:00,6,6,45,158.2276,7.120242,0.000241666666666667
27-Jul-2013 17:00:00,6,6,45,155.0788,6.978546,0.000241666666666667
27-Jul-2013 18:00:00,6,6,45,150.6668,6.780006,0.000241666666666667
27-Jul-2013 19:00:00,6,6,43,205.9396,8.8554028,0.000241666666666667
27-Jul-2013 20:00:00,6,6,44,253.1,11.1364,0.000241666666666667
27-Jul-2013 21:00:00,6,6,42,255.0804,10.7133768,0.000241666666666667
27-Jul-2013 22:00:00,6,6,47,256.4768,12.0544096,0.000241666666666667
27-Jul-2013 23:00:00,6,6,42,205.234,8.619828,0.000241666666666667
28-Jul-2013 00:00:00,6,6,32,161.9404,5.1820928,0.000241666666666667
28-Jul-2013 01:00:00,6,6,38,131.83,5.00954,0.000241666666666667
28-Jul-2013 02:00:00,6,6,39,108.1708,4.2186612,0.000241666666666667
28-Jul-2013 03:00:00,6,6,38,104.0048,3.9521824,0.000241666666666667
28-Jul-2013 04:00:00,6,6,39,102.3144,3.9902616,0.000241666666666667
28-Jul-2013 05:00:00,6,6,37,101.376,3.750912,0.000241666666666667
28-Jul-2013 06:00:00,6,6,41,103.514,4.244074,0.000241666666666667
28-Jul-2013 07:00:00,6,6,39,116.9012,4.5591468,0.000241666666666667
28-Jul-2013 08:00:00,6,6,36,126.752,4.563072,0.000241666666666667
28-Jul-2013 09:00:00,6,6,37,148.074,5.478738,0.000241666666666667
28-Jul-2013 10:00:00,6,6,37,164.5288,6.0875656,0.000241666666666667
28-Jul-2013 11:00:00,6,6,36,215.4328,7.7555808,0.000241666666666667
28-Jul-2013 12:00:00,6,6,39,256.462,10.002018,0.000241666666666667
28-Jul-2013 13:00:00,6,6,39,261.6168,10.2030552,0.000241666666666667
28-Jul-2013 14:00:00,6,6,39,262.9272,10.2541608,0.000241666666666667
28-Jul-2013 15:00:00,6,6,40,207.9208,8.316832,0.000241666666666667
28-Jul-2013 16:00:00,6,6,41,165.9036,6.8020476,0.000241666666666667
28-Jul-2013 17:00:00,6,6,41,164.7988,6.7567508,0.000241666666666667
28-Jul-2013 18:00:00,6,6,41,164.2628,6.7347748,0.000241666666666667
28-Jul-2013 19:00:00,6,6,40,213.96,8.5584,0.000241666666666667
28-Jul-2013 20:00:00,6,6,41,252.4484,10.3503844,0.000241666666666667
28-Jul-2013 21:00:00,6,6,39,253.6976,9.8942064,0.000241666666666667
28-Jul-2013 22:00:00,6,6,42,256.7268,10.7825256,0.000241666666666667
28-Jul-2013 23:00:00,6,6,37,205.4852,7.6029524,0.000241666666666667
29-Jul-2013 00:00:00,6,6,32,159.694,5.110208,0.000241666666666667
29-Jul-2013 01:00:00,6,6,39,141.0024,5.4990936,0.000241666666666667
29-Jul-2013 02:00:00,6,6,38,127.0364,4.8273832,0.000241666666666667
29-Jul-2013 03:00:00,6,6,39,125.8788,4.9092732,0.000241666666666667
29-Jul-2013 04:00:00,6,6,40,126.8104,5.072416,0.000241666666666667
29-Jul-2013 05:00:00,6,6,40,127.4692,5.098768,0.000241666666666667
29-Jul-2013 06:00:00,6,6,41,128.0972,5.2519852,0.000241666666666667
29-Jul-2013 07:00:00,6,6,53,129.488,6.862864,0.000241666666666667
29-Jul-2013 08:00:00,2,2,53,129.6416,6.8710048,0.00295416666666667
29-Jul-2013 09:00:00,1,1,66,148.9864,9.8331024,0.0034875
29-Jul-2013 10:00:00,1,1,71,164.216,11.659336,0.0034875
29-Jul-2013 11:00:00,1,1,72,214.3412,15.4325664,0.0034875
29-Jul-2013 12:00:00,1,1,67,253.2276,16.9662492,0.0034875
29-Jul-2013 13:00:00,1,1,72,254.2448,18.3056256,0.0034875
29-Jul-2013 14:00:00,2,2,64,254.1628,16.2664192,0.00295416666666667
29-Jul-2013 15:00:00,2,2,57,197.9992,11.2859544,0.00295416666666667
29-Jul-2013 16:00:00,2,2,57,149.9412,8.5466484,0.00295416666666667
29-Jul-2013 17:00:00,2,2,52,146.938,7.640776,0.00295416666666667
29-Jul-2013 18:00:00,1,1,51,150.2372,7.6620972,0.0034875
29-Jul-2013 19:00:00,1,1,50,204.656,10.2328,0.0034875
29-Jul-2013 20:00:00,1,1,42,248.1828,10.4236776,0.0034875
29-Jul-2013 21:00:00,1,1,40,255.5756,10.223024,0.0034875
29-Jul-2013 22:00:00,2,2,43,263.9076,11.3480268,0.00295416666666667
29-Jul-2013 23:00:00,2,2,38,214.6864,8.1580832,0.00295416666666667
30-Jul-2013 00:00:00,6,6,33,170.916,5.640228,0.000241666666666667
30-Jul-2013 01:00:00,6,6,44,147.9764,6.5109616,0.000241666666666667
30-Jul-2013 02:00:00,6,6,40,131.2856,5.251424,0.000241666666666667
30-Jul-2013 03:00:00,6,6,40,130.5436,5.221744,0.000241666666666667
30-Jul-2013 04:00:00,6,6,38,129.9452,4.9379176,0.000241666666666667
30-Jul-2013 05:00:00,6,6,38,128.8256,4.8953728,0.000241666666666667
30-Jul-2013 06:00:00,6,6,40,125.5344,5.021376,0.000241666666666667
30-Jul-2013 07:00:00,6,6,48,126.8204,6.0873792,0.000241666666666667
30-Jul-2013 08:00:00,2,2,55,130.1796,7.159878,0.00295416666666667
30-Jul-2013 09:00:00,1,1,60,149.952,8.99712,0.0034875
30-Jul-2013 10:00:00,1,1,63,163.6728,10.3113864,0.0034875
30-Jul-2013 11:00:00,1,1,66,214.066,14.128356,0.0034875
30-Jul-2013 12:00:00,1,1,68,253.7464,17.2547552,0.0034875
30-Jul-2013 13:00:00,1,1,66,253.3548,16.7214168,0.0034875
30-Jul-2013 14:00:00,2,2,34,253.0576,8.6039584,0.00295416666666667
30-Jul-2013 15:00:00,2,2,27,201.2012,5.4324324,0.00295416666666667
30-Jul-2013 16:00:00,2,2,27,156.0204,4.2125508,0.00295416666666667
30-Jul-2013 17:00:00,2,2,27,144.5696,3.9033792,0.00295416666666667
30-Jul-2013 18:00:00,1,1,24,134.756,3.234144,0.0034875
30-Jul-2013 19:00:00,1,1,22,182.5772,4.0166984,0.0034875
30-Jul-2013 20:00:00,1,1,17,224.886,3.823062,0.0034875
30-Jul-2013 21:00:00,1,1,15,240.7384,3.611076,0.0034875
30-Jul-2013 22:00:00,2,2,19,256.8588,4.8803172,0.00295416666666667
30-Jul-2013 23:00:00,2,2,16,209.0248,3.3443968,0.00295416666666667
31-Jul-2013 00:00:00,6,6,16,164.022,2.624352,0.000241666666666667
31-Jul-2013 01:00:00,6,6,17,128.1976,2.1793592,0.000241666666666667
31-Jul-2013 02:00:00,6,6,17,103.108,1.752836,0.000241666666666667
31-Jul-2013 03:00:00,6,6,16,102.7152,1.6434432,0.000241666666666667
31-Jul-2013 04:00:00,6,6,17,103.362,1.757154,0.000241666666666667
31-Jul-2013 05:00:00,6,6,16,103.7196,1.6595136,0.000241666666666667
31-Jul-2013 06:00:00,6,6,18,103.0496,1.8548928,0.000241666666666667
31-Jul-2013 07:00:00,6,6,20,103.3928,2.067856,0.000241666666666667
31-Jul-2013 08:00:00,2,2,18,102.492,1.844856,0.00295416666666667
31-Jul-2013 09:00:00,1,1,18,100.3824,1.8068832,0.0034875
31-Jul-2013 10:00:00,1,1,17,94.7096,1.6100632,0.0034875
31-Jul-2013 11:00:00,1,1,18,86.5956,1.5587208,0.0034875
31-Jul-2013 12:00:00,1,1,20,82.3668,1.647336,0.0034875
31-Jul-2013 13:00:00,1,1,18,80.964,1.457352,0.0034875
31-Jul-2013 14:00:00,2,2,18,81.182,1.461276,0.00295416666666667
31-Jul-2013 15:00:00,2,2,18,76.0464,1.3688352,0.00295416666666667
31-Jul-2013 16:00:00,2,2,19,52.246,0.992674,0.00295416666666667
31-Jul-2013 17:00:00,2,2,19,26.7276,0.5078244,0.00295416666666667
31-Jul-2013 18:00:00,1,1,20,25.3908,0.507816,0.0034875
31-Jul-2013 19:00:00,1,1,19,54.8916,1.0429404,0.0034875
31-Jul-2013 20:00:00,1,1,16,83.6712,1.3387392,0.0034875
31-Jul-2013 21:00:00,1,1,15,95.5408,1.433112,0.0034875
31-Jul-2013 22:00:00,2,2,19,102.7132,1.9515508,0.00295416666666667
31-Jul-2013 23:00:00,2,2,16,106.9,1.7104,0.00295416666666667
01-Aug-2013 00:00:00,6,6,16,106.968,1.711488,0.000241666666666667
01-Aug-2013 01:00:00,6,6,17,106.2796,1.8067532,0.000241666666666667
01-Aug-2013 02:00:00,6,6,18,105.708,1.902744,0.000241666666666667
01-Aug-2013 03:00:00,6,6,18,102.798,1.850364,0.000241666666666667
01-Aug-2013 04:00:00,6,6,17,103.1976,1.7543592,0.000241666666666667
01-Aug-2013 05:00:00,6,6,17,105.4756,1.7930852,0.000241666666666667
01-Aug-2013 06:00:00,6,6,17,106.538,1.811146,0.000241666666666667
01-Aug-2013 07:00:00,6,6,20,107.3172,2.146344,0.000241666666666667
01-Aug-2013 08:00:00,4,4,26,107.6256,2.7982656,0.00137916666666667
