DateTime,tramo_power,tramo_energy,power,price,energy_cost,power_cost_by_kW,power_cost,cost
18-Jul-2013 05:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
18-Jul-2013 06:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
18-Jul-2013 07:00:00,1,3,48,0.01,0.00048,0.0034875,0.453375,0.453855
18-Jul-2013 08:00:00,1,2,59,0.05,0.00295,0.0034875,0.453375,0.456325
18-Jul-2013 09:00:00,1,2,68,0.05,0.0034,0.0034875,0.453375,0.456775
18-Jul-2013 10:00:00,1,1,77,0.1,0.0077,0.0034875,0.453375,0.461075
18-Jul-2013 11:00:00,1,1,80,0.1,0.008,0.0034875,0.453375,0.461375
18-Jul-2013 12:00:00,1,1,90,0.1,0.009,0.0034875,0.453375,0.462375
18-Jul-2013 13:00:00,1,1,95,0.1,0.0095,0.0034875,0.453375,0.462875
18-Jul-2013 14:00:00,1,2,76,0.05,0.0038,0.0034875,0.453375,0.457175
18-Jul-2013 15:00:00,1,2,71,0.05,0.00355,0.0034875,0.453375,0.456925
18-Jul-2013 16:00:00,1,2,71,0.05,0.00355,0.0034875,0.453375,0.456925
18-Jul-2013 17:00:00,1,2,68,0.05,0.0034,0.0034875,0.453375,0.456775
18-Jul-2013 18:00:00,1,1,76,0.1,0.0076,0.0034875,0.453375,0.460975
18-Jul-2013 19:00:00,1,1,66,0.1,0.0066,0.0034875,0.453375,0.459975
18-Jul-2013 20:00:00,1,1,55,0.1,0.0055,0.0034875,0.453375,0.458875
18-Jul-2013 21:00:00,1,1,40,0.1,0.004,0.0034875,0.453375,0.457375
18-Jul-2013 22:00:00,1,2,52,0.05,0.0026,0.0034875,0.453375,0.455975
18-Jul-2013 23:00:00,1,2,39,0.05,0.00195,0.0034875,0.453375,0.455325
19-Jul-2013 00:00:00,2,3,34,0.01,0.00034,0.00295416666666667,0.259966666666667,0.260306666666667
19-Jul-2013 01:00:00,2,3,56,0.01,0.00056,0.00295416666666667,0.259966666666667,0.260526666666667
19-Jul-2013 02:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
19-Jul-2013 03:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
19-Jul-2013 04:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
19-Jul-2013 05:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
19-Jul-2013 06:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
19-Jul-2013 07:00:00,1,3,52,0.01,0.00052,0.0034875,0.453375,0.453895
19-Jul-2013 08:00:00,1,2,61,0.05,0.00305,0.0034875,0.453375,0.456425
19-Jul-2013 09:00:00,1,2,77,0.05,0.00385,0.0034875,0.453375,0.457225
19-Jul-2013 10:00:00,1,1,78,0.1,0.0078,0.0034875,0.453375,0.461175
19-Jul-2013 11:00:00,1,1,90,0.1,0.009,0.0034875,0.453375,0.462375
19-Jul-2013 12:00:00,1,1,84,0.1,0.0084,0.0034875,0.453375,0.461775
19-Jul-2013 13:00:00,1,1,85,0.1,0.0085,0.0034875,0.453375,0.461875
19-Jul-2013 14:00:00,1,2,76,0.05,0.0038,0.0034875,0.453375,0.457175
19-Jul-2013 15:00:00,1,2,67,0.05,0.00335,0.0034875,0.453375,0.456725
19-Jul-2013 16:00:00,1,2,66,0.05,0.0033,0.0034875,0.453375,0.456675
19-Jul-2013 17:00:00,1,2,66,0.05,0.0033,0.0034875,0.453375,0.456675
19-Jul-2013 18:00:00,1,1,75,0.1,0.0075,0.0034875,0.453375,0.460875
19-Jul-2013 19:00:00,1,1,54,0.1,0.0054,0.0034875,0.453375,0.458775
19-Jul-2013 20:00:00,1,1,49,0.1,0.0049,0.0034875,0.453375,0.458275
19-Jul-2013 21:00:00,1,1,47,0.1,0.0047,0.0034875,0.453375,0.458075
19-Jul-2013 22:00:00,1,2,50,0.05,0.0025,0.0034875,0.453375,0.455875
19-Jul-2013 23:00:00,1,2,43,0.05,0.00215,0.0034875,0.453375,0.455525
20-Jul-2013 00:00:00,2,3,33,0.01,0.00033,0.00295416666666667,0.259966666666667,0.260296666666667
20-Jul-2013 01:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
20-Jul-2013 02:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
20-Jul-2013 03:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
20-Jul-2013 04:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
20-Jul-2013 05:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
20-Jul-2013 06:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
20-Jul-2013 07:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
20-Jul-2013 08:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
20-Jul-2013 09:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
20-Jul-2013 10:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
20-Jul-2013 11:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
20-Jul-2013 12:00:00,2,3,50,0.01,0.0005,0.00295416666666667,0.259966666666667,0.260466666666667
20-Jul-2013 13:00:00,2,3,50,0.01,0.0005,0.00295416666666667,0.259966666666667,0.260466666666667
20-Jul-2013 14:00:00,2,3,49,0.01,0.00049,0.00295416666666667,0.259966666666667,0.260456666666667
20-Jul-2013 15:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
20-Jul-2013 16:00:00,2,3,51,0.01,0.00051,0.00295416666666667,0.259966666666667,0.260476666666667
20-Jul-2013 17:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
20-Jul-2013 18:00:00,2,3,49,0.01,0.00049,0.00295416666666667,0.259966666666667,0.260456666666667
20-Jul-2013 19:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
20-Jul-2013 20:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
20-Jul-2013 21:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
20-Jul-2013 22:00:00,2,3,50,0.01,0.0005,0.00295416666666667,0.259966666666667,0.260466666666667
20-Jul-2013 23:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
21-Jul-2013 00:00:00,2,3,33,0.01,0.00033,0.00295416666666667,0.259966666666667,0.260296666666667
21-Jul-2013 01:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
21-Jul-2013 02:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
21-Jul-2013 03:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
21-Jul-2013 04:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
21-Jul-2013 05:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
21-Jul-2013 06:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
21-Jul-2013 07:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
21-Jul-2013 08:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
21-Jul-2013 09:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
21-Jul-2013 10:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
21-Jul-2013 11:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
21-Jul-2013 12:00:00,2,3,49,0.01,0.00049,0.00295416666666667,0.259966666666667,0.260456666666667
21-Jul-2013 13:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
21-Jul-2013 14:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
21-Jul-2013 15:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
21-Jul-2013 16:00:00,2,3,55,0.01,0.00055,0.00295416666666667,0.259966666666667,0.260516666666667
21-Jul-2013 17:00:00,2,3,49,0.01,0.00049,0.00295416666666667,0.259966666666667,0.260456666666667
21-Jul-2013 18:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
21-Jul-2013 19:00:00,2,3,56,0.01,0.00056,0.00295416666666667,0.259966666666667,0.260526666666667
21-Jul-2013 20:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
21-Jul-2013 21:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
21-Jul-2013 22:00:00,2,3,50,0.01,0.0005,0.00295416666666667,0.259966666666667,0.260466666666667
21-Jul-2013 23:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
22-Jul-2013 00:00:00,2,3,32,0.01,0.00032,0.00295416666666667,0.259966666666667,0.260286666666667
22-Jul-2013 01:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
22-Jul-2013 02:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
22-Jul-2013 03:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
22-Jul-2013 04:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
22-Jul-2013 05:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
22-Jul-2013 06:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
22-Jul-2013 07:00:00,1,3,55,0.01,0.00055,0.0034875,0.453375,0.453925
22-Jul-2013 08:00:00,1,2,58,0.05,0.0029,0.0034875,0.453375,0.456275
22-Jul-2013 09:00:00,1,2,75,0.05,0.00375,0.0034875,0.453375,0.457125
22-Jul-2013 10:00:00,1,1,78,0.1,0.0078,0.0034875,0.453375,0.461175
22-Jul-2013 11:00:00,1,1,82,0.1,0.0082,0.0034875,0.453375,0.461575
22-Jul-2013 12:00:00,1,1,80,0.1,0.008,0.0034875,0.453375,0.461375
22-Jul-2013 13:00:00,1,1,91,0.1,0.0091,0.0034875,0.453375,0.462475
22-Jul-2013 14:00:00,1,2,72,0.05,0.0036,0.0034875,0.453375,0.456975
22-Jul-2013 15:00:00,1,2,61,0.05,0.00305,0.0034875,0.453375,0.456425
22-Jul-2013 16:00:00,1,2,81,0.05,0.00405,0.0034875,0.453375,0.457425
22-Jul-2013 17:00:00,1,2,82,0.05,0.0041,0.0034875,0.453375,0.457475
22-Jul-2013 18:00:00,1,1,73,0.1,0.0073,0.0034875,0.453375,0.460675
22-Jul-2013 19:00:00,1,1,56,0.1,0.0056,0.0034875,0.453375,0.458975
22-Jul-2013 20:00:00,1,1,50,0.1,0.005,0.0034875,0.453375,0.458375
22-Jul-2013 21:00:00,1,1,47,0.1,0.0047,0.0034875,0.453375,0.458075
22-Jul-2013 22:00:00,1,2,51,0.05,0.00255,0.0034875,0.453375,0.455925
22-Jul-2013 23:00:00,1,2,48,0.05,0.0024,0.0034875,0.453375,0.455775
23-Jul-2013 00:00:00,2,3,36,0.01,0.00036,0.00295416666666667,0.259966666666667,0.260326666666667
23-Jul-2013 01:00:00,2,3,53,0.01,0.00053,0.00295416666666667,0.259966666666667,0.260496666666667
23-Jul-2013 02:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
23-Jul-2013 03:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
23-Jul-2013 04:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
23-Jul-2013 05:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
23-Jul-2013 06:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
23-Jul-2013 07:00:00,1,3,57,0.01,0.00057,0.0034875,0.453375,0.453945
23-Jul-2013 08:00:00,1,2,66,0.05,0.0033,0.0034875,0.453375,0.456675
23-Jul-2013 09:00:00,1,2,76,0.05,0.0038,0.0034875,0.453375,0.457175
23-Jul-2013 10:00:00,1,1,80,0.1,0.008,0.0034875,0.453375,0.461375
23-Jul-2013 11:00:00,1,1,82,0.1,0.0082,0.0034875,0.453375,0.461575
23-Jul-2013 12:00:00,1,1,83,0.1,0.0083,0.0034875,0.453375,0.461675
23-Jul-2013 13:00:00,1,1,83,0.1,0.0083,0.0034875,0.453375,0.461675
23-Jul-2013 14:00:00,1,2,70,0.05,0.0035,0.0034875,0.453375,0.456875
23-Jul-2013 15:00:00,1,2,61,0.05,0.00305,0.0034875,0.453375,0.456425
23-Jul-2013 16:00:00,1,2,58,0.05,0.0029,0.0034875,0.453375,0.456275
23-Jul-2013 17:00:00,1,2,56,0.05,0.0028,0.0034875,0.453375,0.456175
23-Jul-2013 18:00:00,1,1,57,0.1,0.0057,0.0034875,0.453375,0.459075
23-Jul-2013 19:00:00,1,1,50,0.1,0.005,0.0034875,0.453375,0.458375
23-Jul-2013 20:00:00,1,1,46,0.1,0.0046,0.0034875,0.453375,0.457975
23-Jul-2013 21:00:00,1,1,42,0.1,0.0042,0.0034875,0.453375,0.457575
23-Jul-2013 22:00:00,1,2,43,0.05,0.00215,0.0034875,0.453375,0.455525
23-Jul-2013 23:00:00,1,2,41,0.05,0.00205,0.0034875,0.453375,0.455425
24-Jul-2013 00:00:00,2,3,34,0.01,0.00034,0.00295416666666667,0.259966666666667,0.260306666666667
24-Jul-2013 01:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
24-Jul-2013 02:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
24-Jul-2013 03:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
24-Jul-2013 04:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
24-Jul-2013 05:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
24-Jul-2013 06:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
24-Jul-2013 07:00:00,1,3,60,0.01,0.0006,0.0034875,0.453375,0.453975
24-Jul-2013 08:00:00,1,2,63,0.05,0.00315,0.0034875,0.453375,0.456525
24-Jul-2013 09:00:00,1,2,72,0.05,0.0036,0.0034875,0.453375,0.456975
24-Jul-2013 10:00:00,1,1,73,0.1,0.0073,0.0034875,0.453375,0.460675
24-Jul-2013 11:00:00,1,1,81,0.1,0.0081,0.0034875,0.453375,0.461475
24-Jul-2013 12:00:00,1,1,82,0.1,0.0082,0.0034875,0.453375,0.461575
24-Jul-2013 13:00:00,1,1,82,0.1,0.0082,0.0034875,0.453375,0.461575
24-Jul-2013 14:00:00,1,2,69,0.05,0.00345,0.0034875,0.453375,0.456825
24-Jul-2013 15:00:00,1,2,67,0.05,0.00335,0.0034875,0.453375,0.456725
24-Jul-2013 16:00:00,1,2,66,0.05,0.0033,0.0034875,0.453375,0.456675
24-Jul-2013 17:00:00,1,2,65,0.05,0.00325,0.0034875,0.453375,0.456625
24-Jul-2013 18:00:00,1,1,62,0.1,0.0062,0.0034875,0.453375,0.459575
24-Jul-2013 19:00:00,1,1,57,0.1,0.0057,0.0034875,0.453375,0.459075
24-Jul-2013 20:00:00,1,1,49,0.1,0.0049,0.0034875,0.453375,0.458275
24-Jul-2013 21:00:00,1,1,49,0.1,0.0049,0.0034875,0.453375,0.458275
24-Jul-2013 22:00:00,1,2,50,0.05,0.0025,0.0034875,0.453375,0.455875
24-Jul-2013 23:00:00,1,2,44,0.05,0.0022,0.0034875,0.453375,0.455575
25-Jul-2013 00:00:00,2,3,36,0.01,0.00036,0.00295416666666667,0.259966666666667,0.260326666666667
25-Jul-2013 01:00:00,2,3,50,0.01,0.0005,0.00295416666666667,0.259966666666667,0.260466666666667
25-Jul-2013 02:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
25-Jul-2013 03:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
25-Jul-2013 04:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
25-Jul-2013 05:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
25-Jul-2013 06:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
25-Jul-2013 07:00:00,1,3,50,0.01,0.0005,0.0034875,0.453375,0.453875
25-Jul-2013 08:00:00,1,2,47,0.05,0.00235,0.0034875,0.453375,0.455725
25-Jul-2013 09:00:00,1,2,47,0.05,0.00235,0.0034875,0.453375,0.455725
25-Jul-2013 10:00:00,1,1,49,0.1,0.0049,0.0034875,0.453375,0.458275
25-Jul-2013 11:00:00,1,1,49,0.1,0.0049,0.0034875,0.453375,0.458275
25-Jul-2013 12:00:00,1,1,51,0.1,0.0051,0.0034875,0.453375,0.458475
25-Jul-2013 13:00:00,1,1,50,0.1,0.005,0.0034875,0.453375,0.458375
25-Jul-2013 14:00:00,1,2,51,0.05,0.00255,0.0034875,0.453375,0.455925
25-Jul-2013 15:00:00,1,2,52,0.05,0.0026,0.0034875,0.453375,0.455975
25-Jul-2013 16:00:00,1,2,52,0.05,0.0026,0.0034875,0.453375,0.455975
25-Jul-2013 17:00:00,1,2,52,0.05,0.0026,0.0034875,0.453375,0.455975
25-Jul-2013 18:00:00,1,1,50,0.1,0.005,0.0034875,0.453375,0.458375
25-Jul-2013 19:00:00,1,1,50,0.1,0.005,0.0034875,0.453375,0.458375
25-Jul-2013 20:00:00,1,1,46,0.1,0.0046,0.0034875,0.453375,0.457975
25-Jul-2013 21:00:00,1,1,44,0.1,0.0044,0.0034875,0.453375,0.457775
25-Jul-2013 22:00:00,1,2,46,0.05,0.0023,0.0034875,0.453375,0.455675
25-Jul-2013 23:00:00,1,2,45,0.05,0.00225,0.0034875,0.453375,0.455625
26-Jul-2013 00:00:00,2,3,32,0.01,0.00032,0.00295416666666667,0.259966666666667,0.260286666666667
26-Jul-2013 01:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
26-Jul-2013 02:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
26-Jul-2013 03:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
26-Jul-2013 04:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
26-Jul-2013 05:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
26-Jul-2013 06:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
26-Jul-2013 07:00:00,1,3,55,0.01,0.00055,0.0034875,0.453375,0.453925
26-Jul-2013 08:00:00,1,2,57,0.05,0.00285,0.0034875,0.453375,0.456225
26-Jul-2013 09:00:00,1,2,72,0.05,0.0036,0.0034875,0.453375,0.456975
26-Jul-2013 10:00:00,1,1,77,0.1,0.0077,0.0034875,0.453375,0.461075
26-Jul-2013 11:00:00,1,1,80,0.1,0.008,0.0034875,0.453375,0.461375
26-Jul-2013 12:00:00,1,1,80,0.1,0.008,0.0034875,0.453375,0.461375
26-Jul-2013 13:00:00,1,1,78,0.1,0.0078,0.0034875,0.453375,0.461175
26-Jul-2013 14:00:00,1,2,71,0.05,0.00355,0.0034875,0.453375,0.456925
26-Jul-2013 15:00:00,1,2,65,0.05,0.00325,0.0034875,0.453375,0.456625
26-Jul-2013 16:00:00,1,2,64,0.05,0.0032,0.0034875,0.453375,0.456575
26-Jul-2013 17:00:00,1,2,63,0.05,0.00315,0.0034875,0.453375,0.456525
26-Jul-2013 18:00:00,1,1,60,0.1,0.006,0.0034875,0.453375,0.459375
26-Jul-2013 19:00:00,1,1,56,0.1,0.0056,0.0034875,0.453375,0.458975
26-Jul-2013 20:00:00,1,1,49,0.1,0.0049,0.0034875,0.453375,0.458275
26-Jul-2013 21:00:00,1,1,46,0.1,0.0046,0.0034875,0.453375,0.457975
26-Jul-2013 22:00:00,1,2,48,0.05,0.0024,0.0034875,0.453375,0.455775
26-Jul-2013 23:00:00,1,2,45,0.05,0.00225,0.0034875,0.453375,0.455625
27-Jul-2013 00:00:00,2,3,32,0.01,0.00032,0.00295416666666667,0.259966666666667,0.260286666666667
27-Jul-2013 01:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
27-Jul-2013 02:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
27-Jul-2013 03:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
27-Jul-2013 04:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
27-Jul-2013 05:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
27-Jul-2013 06:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
27-Jul-2013 07:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
27-Jul-2013 08:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
27-Jul-2013 09:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
27-Jul-2013 10:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
27-Jul-2013 11:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
27-Jul-2013 12:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
27-Jul-2013 13:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
27-Jul-2013 14:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
27-Jul-2013 15:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
27-Jul-2013 16:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
27-Jul-2013 17:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
27-Jul-2013 18:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
27-Jul-2013 19:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
27-Jul-2013 20:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
27-Jul-2013 21:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
27-Jul-2013 22:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
27-Jul-2013 23:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
28-Jul-2013 00:00:00,2,3,32,0.01,0.00032,0.00295416666666667,0.259966666666667,0.260286666666667
28-Jul-2013 01:00:00,2,3,38,0.01,0.00038,0.00295416666666667,0.259966666666667,0.260346666666667
28-Jul-2013 02:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
28-Jul-2013 03:00:00,2,3,38,0.01,0.00038,0.00295416666666667,0.259966666666667,0.260346666666667
28-Jul-2013 04:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
28-Jul-2013 05:00:00,2,3,37,0.01,0.00037,0.00295416666666667,0.259966666666667,0.260336666666667
28-Jul-2013 06:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
28-Jul-2013 07:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
28-Jul-2013 08:00:00,2,3,36,0.01,0.00036,0.00295416666666667,0.259966666666667,0.260326666666667
28-Jul-2013 09:00:00,2,3,37,0.01,0.00037,0.00295416666666667,0.259966666666667,0.260336666666667
28-Jul-2013 10:00:00,2,3,37,0.01,0.00037,0.00295416666666667,0.259966666666667,0.260336666666667
28-Jul-2013 11:00:00,2,3,36,0.01,0.00036,0.00295416666666667,0.259966666666667,0.260326666666667
28-Jul-2013 12:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
28-Jul-2013 13:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
28-Jul-2013 14:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
28-Jul-2013 15:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
28-Jul-2013 16:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
28-Jul-2013 17:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
28-Jul-2013 18:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
28-Jul-2013 19:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
28-Jul-2013 20:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
28-Jul-2013 21:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
28-Jul-2013 22:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
28-Jul-2013 23:00:00,2,3,37,0.01,0.00037,0.00295416666666667,0.259966666666667,0.260336666666667
29-Jul-2013 00:00:00,2,3,32,0.01,0.00032,0.00295416666666667,0.259966666666667,0.260286666666667
29-Jul-2013 01:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
29-Jul-2013 02:00:00,2,3,38,0.01,0.00038,0.00295416666666667,0.259966666666667,0.260346666666667
29-Jul-2013 03:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
29-Jul-2013 04:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
29-Jul-2013 05:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
29-Jul-2013 06:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
29-Jul-2013 07:00:00,1,3,53,0.01,0.00053,0.0034875,0.453375,0.453905
29-Jul-2013 08:00:00,1,2,53,0.05,0.00265,0.0034875,0.453375,0.456025
29-Jul-2013 09:00:00,1,2,66,0.05,0.0033,0.0034875,0.453375,0.456675
29-Jul-2013 10:00:00,1,1,71,0.1,0.0071,0.0034875,0.453375,0.460475
29-Jul-2013 11:00:00,1,1,72,0.1,0.0072,0.0034875,0.453375,0.460575
29-Jul-2013 12:00:00,1,1,67,0.1,0.0067,0.0034875,0.453375,0.460075
29-Jul-2013 13:00:00,1,1,72,0.1,0.0072,0.0034875,0.453375,0.460575
29-Jul-2013 14:00:00,1,2,64,0.05,0.0032,0.0034875,0.453375,0.456575
